mu 
    0.0000    0.3820    0.7265    0.8968    0.8123    0.4813    0.0000
    0.0000   -0.5000   -0.8633   -1.0000   -0.8968   -0.6180   -0.2788
    0.0000    0.1367    0.1180    0.0000   -0.1180   -0.1367    0.0000
    0.2788    0.6180    0.8968    1.0000    0.8633    0.5000    0.0000
    0.0000   -0.4155   -0.7265   -0.8633   -0.8123   -0.6180   -0.3633
   -0.1367    0.0000    0.0335    0.0000   -0.0335    0.0000    0.1367
    0.3633    0.6180    0.8123    0.8633    0.7265    0.4155    0.0000
    0.0000   -0.2361   -0.4155   -0.5000   -0.4813   -0.3820   -0.2452
   -0.1180   -0.0335    0.0000    0.0000    0.0000    0.0335    0.1180
    0.2452    0.3820    0.4813    0.5000    0.4155    0.2361    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.2361    0.4155    0.5000    0.4813    0.3820    0.2452
    0.1180    0.0335    0.0000    0.0000    0.0000    0.4155    0.7265
    0.8633    0.8123    0.6180    0.3633    0.1367    0.0000   -0.0335
    0.0000    0.0000    0.5000    0.8633    1.0000    0.8968    0.6180
    0.2788    0.0000   -0.1367   -0.1180    0.0000    0.0000    0.4813
    0.8123    0.8968    0.7265    0.3820    0.0000   -0.2788   -0.3633
   -0.2452    0.0000    0.0000    0.3820    0.6180    0.6180    0.3820
    0.0000   -0.3820   -0.6180   -0.6180   -0.3820    0.0000    0.0000
    0.2452    0.3633    0.2788    0.0000   -0.3820   -0.7265   -0.8968
   -0.8123   -0.4813    0.0000    0.0000    0.1180    0.1367    0.0000
   -0.2788   -0.6180   -0.8968   -1.0000   -0.8633   -0.5000    0.0000
    0.0000    0.0335    0.0000   -0.1367   -0.3633   -0.6180   -0.8123
   -0.8633   -0.7265   -0.4155    0.0000    0.0000    0.0000   -0.0335
   -0.1180   -0.2452   -0.3820   -0.4813   -0.5000   -0.4155   -0.2361
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000
L9 
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000   -0.2361   -0.4155   -0.5000   -0.4813   -0.3820   -0.2452
   -0.1180   -0.0335    0.0000    0.0000    0.0000    0.0335    0.1180
    0.2452    0.3820    0.4813    0.5000    0.4155    0.2361    0.0000
    0.0000   -0.4155   -0.7265   -0.8633   -0.8123   -0.6180   -0.3633
   -0.1367    0.0000    0.0335    0.0000   -0.0335    0.0000    0.1367
    0.3633    0.6180    0.8123    0.8633    0.7265    0.4155    0.0000
    0.0000   -0.5000   -0.8633   -1.0000   -0.8968   -0.6180   -0.2788
    0.0000    0.1367    0.1180    0.0000   -0.1180   -0.1367    0.0000
    0.2788    0.6180    0.8968    1.0000    0.8633    0.5000    0.0000
    0.0000   -0.4813   -0.8123   -0.8968   -0.7265   -0.3820    0.0000
    0.2788    0.3633    0.2452    0.0000   -0.2452   -0.3633   -0.2788
    0.0000    0.3820    0.7265    0.8968    0.8123    0.4813    0.0000
    0.0000   -0.3820   -0.6180   -0.6180   -0.3820    0.0000    0.3820
    0.6180    0.6180    0.3820    0.0000   -0.3820   -0.6180   -0.6180
   -0.3820    0.0000    0.3820    0.6180    0.6180    0.3820    0.0000
    0.0000   -0.2452   -0.3633   -0.2788    0.0000    0.3820    0.7265
    0.8968    0.8123    0.4813    0.0000   -0.4813   -0.8123   -0.8968
   -0.7265   -0.3820    0.0000    0.2788    0.3633    0.2452    0.0000
    0.0000   -0.1180   -0.1367    0.0000    0.2788    0.6180    0.8968
    1.0000    0.8633    0.5000    0.0000   -0.5000   -0.8633   -1.0000
   -0.8968   -0.6180   -0.2788    0.0000    0.1367    0.1180    0.0000
    0.0000   -0.0335    0.0000    0.1367    0.3633    0.6180    0.8123
    0.8633    0.7265    0.4155    0.0000   -0.4155   -0.7265   -0.8633
   -0.8123   -0.6180   -0.3633   -0.1367    0.0000    0.0335    0.0000
    0.0000    0.0000    0.0335    0.1180    0.2452    0.3820    0.4813
    0.5000    0.4155    0.2361    0.0000   -0.2361   -0.4155   -0.5000
   -0.4813   -0.3820   -0.2452   -0.1180   -0.0335    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000   -0.0335   -0.1180   -0.2452   -0.3820   -0.4813
   -0.5000   -0.4155   -0.2361    0.0000    0.0000    0.0335    0.0000
   -0.1367   -0.3633   -0.6180   -0.8123   -0.8633   -0.7265   -0.4155
    0.0000    0.0000    0.1180    0.1367    0.0000   -0.2788   -0.6180
   -0.8968   -1.0000   -0.8633   -0.5000    0.0000    0.0000    0.2452
    0.3633    0.2788    0.0000   -0.3820   -0.7265   -0.8968   -0.8123
   -0.4813    0.0000    0.0000    0.3820    0.6180    0.6180    0.3820
    0.0000   -0.3820   -0.6180   -0.6180   -0.3820    0.0000    0.0000
    0.4813    0.8123    0.8968    0.7265    0.3820    0.0000   -0.2788
   -0.3633   -0.2452    0.0000    0.0000    0.5000    0.8633    1.0000
    0.8968    0.6180    0.2788    0.0000   -0.1367   -0.1180    0.0000
    0.0000    0.4155    0.7265    0.8633    0.8123    0.6180    0.3633
    0.1367    0.0000   -0.0335    0.0000    0.0000    0.2361    0.4155
    0.5000    0.4813    0.3820    0.2452    0.1180    0.0335    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000
L10
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.2596    0.4475    0.5125    0.4392    0.2513    0.0039
   -0.2332   -0.3961   -0.4448   -0.3731   -0.2074    0.0036    0.2056
    0.3545    0.4270    0.4226    0.3571    0.2530    0.1298    0.0000
    0.0000    0.4475    0.7702    0.8799    0.7502    0.4231   -0.0047
   -0.4116   -0.6872   -0.7638   -0.6333   -0.3447    0.0153    0.3516
    0.5903    0.6957    0.6730    0.5555    0.3851    0.1945    0.0000
    0.0000    0.5125    0.8799    1.0000    0.8435    0.4615   -0.0316
   -0.4935   -0.7971   -0.8672   -0.7006   -0.3615    0.0435    0.4027
    0.6346    0.7090    0.6468    0.5000    0.3244    0.1555    0.0000
    0.0000    0.4392    0.7502    0.8435    0.6959    0.3557   -0.0723
   -0.4609   -0.6995   -0.7277   -0.5527   -0.2434    0.0950    0.3601
    0.4870    0.4682    0.3479    0.1968    0.0772    0.0167    0.0000
    0.0000    0.2513    0.4231    0.4615    0.3557    0.1412   -0.1124
   -0.3236   -0.4256   -0.3894   -0.2335   -0.0199    0.1681    0.2576
    0.2171    0.0706   -0.1125   -0.2475   -0.2726   -0.1757    0.0000
    0.0000    0.0039   -0.0047   -0.0316   -0.0723   -0.1124   -0.1328
   -0.1162   -0.0551    0.0438    0.1558    0.2395    0.2465    0.1431
   -0.0664   -0.3295   -0.5593   -0.6662   -0.5950   -0.3506    0.0000
    0.0000   -0.2332   -0.4116   -0.4935   -0.4609   -0.3236   -0.1162
    0.1111    0.3082    0.4385    0.4851    0.4411    0.2983    0.0555
   -0.2593   -0.5811   -0.8210   -0.8962   -0.7632   -0.4388    0.0000
    0.0000   -0.3961   -0.6872   -0.7971   -0.6995   -0.4256   -0.0551
    0.3082    0.5689    0.6740    0.6332    0.4947    0.2844    0.0099
   -0.3016   -0.5937   -0.7945   -0.8406   -0.7025   -0.3997    0.0000
    0.0000   -0.4448   -0.7638   -0.8672   -0.7277   -0.3894    0.0438
    0.4385    0.6740    0.6857    0.5204    0.3429    0.1792   -0.0026
   -0.1957   -0.3695   -0.4843   -0.5057   -0.4192   -0.2374    0.0000
    0.0000   -0.3731   -0.6333   -0.7006   -0.5527   -0.2335    0.1558
    0.4851    0.6332    0.5204    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000   -0.2074   -0.3447   -0.3615   -0.2434   -0.0199    0.2395
    0.4411    0.4947    0.3429    0.0000    0.0000    0.0036    0.0153
    0.0435    0.0950    0.1681    0.2465    0.2983    0.2844    0.1792
    0.0000    0.0000    0.2056    0.3516    0.4027    0.3601    0.2576
    0.1431    0.0555    0.0099   -0.0026    0.0000    0.0000    0.3545
    0.5903    0.6346    0.4870    0.2171   -0.0664   -0.2593   -0.3016
   -0.1957    0.0000    0.0000    0.4270    0.6957    0.7090    0.4682
    0.0706   -0.3295   -0.5811   -0.5937   -0.3695    0.0000    0.0000
    0.4226    0.6730    0.6468    0.3479   -0.1125   -0.5593   -0.8210
   -0.7945   -0.4843    0.0000    0.0000    0.3571    0.5555    0.5000
    0.1968   -0.2475   -0.6662   -0.8962   -0.8406   -0.5057    0.0000
    0.0000    0.2530    0.3851    0.3244    0.0772   -0.2726   -0.5950
   -0.7632   -0.7025   -0.4192    0.0000    0.0000    0.1298    0.1945
    0.1555    0.0167   -0.1757   -0.3506   -0.4388   -0.3997   -0.2374
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000
L11
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0079    0.0267    0.0544    0.0871    0.1252
    0.1748    0.2436    0.3310    0.4189    0.4716    0.4475    0.3196
    0.0950   -0.1772   -0.4172   -0.5428   -0.5027   -0.3010    0.0000
    0.0000   -0.0079    0.0000    0.0288    0.0714    0.1167    0.1628
    0.2228    0.3171    0.4536    0.6087    0.7222    0.7165    0.5349
    0.1790   -0.2728   -0.6836   -0.9069   -0.8483   -0.5105    0.0000
    0.0000   -0.0267   -0.0288    0.0000    0.0432    0.0761    0.0888
    0.1005    0.1511    0.2727    0.4559    0.6354    0.7091    0.5875
    0.2479   -0.2346   -0.7030   -0.9778   -0.9357   -0.5695    0.0000
    0.0000   -0.0544   -0.0714   -0.0432    0.0000    0.0115   -0.0354
   -0.1200   -0.1787   -0.1415    0.0179    0.2516    0.4486    0.4876
    0.3050   -0.0598   -0.4695   -0.7462   -0.7550   -0.4716    0.0000
    0.0000   -0.0871   -0.1167   -0.0761   -0.0115    0.0000   -0.0964
   -0.2881   -0.4908   -0.5901   -0.5085   -0.2571    0.0611    0.3013
    0.3527    0.1991   -0.0713   -0.3107   -0.3896   -0.2643    0.0000
    0.0000   -0.1252   -0.1628   -0.0888    0.0354    0.0964    0.0000
   -0.2628   -0.5977   -0.8502   -0.8876   -0.6736   -0.2886    0.1132
    0.3831    0.4491    0.3404    0.1591    0.0161   -0.0301    0.0000
    0.0000   -0.1748   -0.2228   -0.1005    0.1200    0.2881    0.2628
    0.0000   -0.4121   -0.7925   -0.9620   -0.8385   -0.4735   -0.0142
    0.3760    0.5894    0.6076    0.4870    0.3120    0.1449    0.0000
    0.0000   -0.2436   -0.3171   -0.1511    0.1787    0.4908    0.5977
    0.4121    0.0000   -0.4495   -0.7259   -0.7159   -0.4519   -0.0614
    0.3092    0.5520    0.6273    0.5580    0.3995    0.2039    0.0000
    0.0000   -0.3310   -0.4536   -0.2727    0.1415    0.5901    0.8502
    0.7925    0.4495    0.0000   -0.3224   -0.3920   -0.2664   -0.0459
    0.1766    0.3330    0.3931    0.3626    0.2685    0.1406    0.0000
    0.0000   -0.4189   -0.6087   -0.4559   -0.0179    0.5085    0.8876
    0.9620    0.7259    0.3224    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000   -0.4716   -0.7222   -0.6354   -0.2516    0.2571    0.6736
    0.8385    0.7159    0.3920    0.0000    0.0000   -0.4475   -0.7165
   -0.7091   -0.4486   -0.0611    0.2886    0.4735    0.4519    0.2664
    0.0000    0.0000   -0.3196   -0.5349   -0.5875   -0.4876   -0.3013
   -0.1132    0.0142    0.0614    0.0459    0.0000    0.0000   -0.0950
   -0.1790   -0.2479   -0.3050   -0.3527   -0.3831   -0.3760   -0.3092
   -0.1766    0.0000    0.0000    0.1772    0.2728    0.2346    0.0598
   -0.1991   -0.4491   -0.5894   -0.5520   -0.3330    0.0000    0.0000
    0.4172    0.6836    0.7030    0.4695    0.0713   -0.3404   -0.6076
   -0.6273   -0.3931    0.0000    0.0000    0.5428    0.9069    0.9778
    0.7462    0.3107   -0.1591   -0.4870   -0.5580   -0.3626    0.0000
    0.0000    0.5027    0.8483    0.9357    0.7550    0.3896   -0.0161
   -0.3120   -0.3995   -0.2685    0.0000    0.0000    0.3010    0.5105
    0.5695    0.4716    0.2643    0.0301   -0.1449   -0.2039   -0.1406
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000
L12
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.3321    0.5513    0.6024    0.5123    0.3694    0.2702
    0.2638    0.3282    0.3896    0.3717    0.2469    0.0555   -0.1154
   -0.1830   -0.1181    0.0357    0.1854    0.2408    0.1660    0.0000
    0.0000    0.5513    0.8963    0.9368    0.7295    0.4449    0.2652
    0.2794    0.4392    0.5966    0.6009    0.3953    0.0550   -0.2541
   -0.3730   -0.2442    0.0516    0.3392    0.4482    0.3106    0.0000
    0.0000    0.6024    0.9368    0.8826    0.5284    0.1141   -0.1124
   -0.0376    0.2578    0.5555    0.6361    0.4136   -0.0109   -0.4082
   -0.5559   -0.3706    0.0411    0.4413    0.5976    0.4170    0.0000
    0.0000    0.5123    0.7295    0.5284    0.0281   -0.4823   -0.7143
   -0.5479   -0.0982    0.3575    0.5452    0.3555   -0.0948   -0.5334
   -0.6937   -0.4713    0.0140    0.4873    0.6778    0.4766    0.0000
    0.0000    0.3694    0.4449    0.1141   -0.4823   -1.0308   -1.2302
   -0.9697   -0.3931    0.1851    0.4617    0.3163   -0.1265   -0.5753
   -0.7436   -0.5154   -0.0110    0.4846    0.6891    0.4875    0.0000
    0.0000    0.2702    0.2652   -0.1124   -0.7143   -1.2302   -1.3729
   -1.0507   -0.4241    0.1865    0.4839    0.3566   -0.0690   -0.5092
   -0.6865   -0.4867   -0.0206    0.4435    0.6382    0.4531    0.0000
    0.0000    0.2638    0.2794   -0.0376   -0.5479   -0.9697   -1.0507
   -0.7246   -0.1529    0.3719    0.5980    0.4485    0.0463   -0.3623
   -0.5415   -0.3944   -0.0145    0.3706    0.5335    0.3792    0.0000
    0.0000    0.3282    0.4392    0.2578   -0.0982   -0.3931   -0.4241
   -0.1529    0.2694    0.6027    0.6773    0.4842    0.1347   -0.1992
   -0.3551   -0.2666   -0.0035    0.2687    0.3841    0.2727    0.0000
    0.0000    0.3896    0.5966    0.5555    0.3575    0.1851    0.1865
    0.3719    0.6027    0.6887    0.5569    0.3443    0.1185   -0.0766
   -0.1701   -0.1313    0.0019    0.1419    0.2013    0.1427    0.0000
    0.0000    0.3717    0.6009    0.6361    0.5452    0.4617    0.4839
    0.5980    0.6773    0.5569    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.2469    0.3953    0.4136    0.3555    0.3163    0.3566
    0.4485    0.4842    0.3443    0.0000    0.0000    0.0555    0.0550
   -0.0109   -0.0948   -0.1265   -0.0690    0.0463    0.1347    0.1185
    0.0000    0.0000   -0.1154   -0.2541   -0.4082   -0.5334   -0.5753
   -0.5092   -0.3623   -0.1992   -0.0766    0.0000    0.0000   -0.1830
   -0.3730   -0.5559   -0.6937   -0.7436   -0.6865   -0.5415   -0.3551
   -0.1701    0.0000    0.0000   -0.1181   -0.2442   -0.3706   -0.4713
   -0.5154   -0.4867   -0.3944   -0.2666   -0.1313    0.0000    0.0000
    0.0357    0.0516    0.0411    0.0140   -0.0110   -0.0206   -0.0145
   -0.0035    0.0019    0.0000    0.0000    0.1854    0.3392    0.4413
    0.4873    0.4846    0.4435    0.3706    0.2687    0.1419    0.0000
    0.0000    0.2408    0.4482    0.5976    0.6778    0.6891    0.6382
    0.5335    0.3841    0.2013    0.0000    0.0000    0.1660    0.3106
    0.4170    0.4766    0.4875    0.4531    0.3792    0.2727    0.1427
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000
